order_id,order_number,shipping_date,order_date,order_status,order_total,total_price,address_id,customer_id
1643,1643,2024-11-11,2024-11-11,completed,1,1214000.0,1,1
1644,1644,2024-04-29,2024-08-09,completed,1,7962900.0,4,2
1645,1645,2024-02-04,2024-06-04,completed,1,1234000.0,3,2
1646,1646,2024-03-09,2024-10-13,completed,1,6522000.0,2,3
1647,1647,2024-10-26,2024-11-09,completed,1,774000.0,4,2
1648,1648,2024-10-12,2024-11-06,completed,1,1606000.0,2,2
1649,1649,2024-04-15,2024-11-06,cancelled,1,4890000.0,3,1
1650,1650,2024-06-05,2024-06-14,completed,1,34118000.0,3,1
1651,1651,2024-01-30,2024-03-31,completed,1,34118000.0,2,3
1652,1652,2024-03-30,2024-09-16,completed,1,4686000.0,4,3
1653,1653,2024-09-10,2024-10-03,completed,1,3939000.0,3,1
1654,1654,2024-06-26,2024-08-22,completed,1,808000.0,2,2
1655,1655,2024-09-16,2024-09-25,completed,1,3416000.0,4,3
1656,1656,2024-03-14,2024-09-15,completed,1,3260000.0,1,3
1657,1657,2024-05-16,2024-10-20,completed,1,5374800.0,4,2
1658,1658,2024-09-05,2024-11-13,completed,1,1060000.0,3,2
1659,1659,2024-04-10,2024-10-26,completed,1,2001650.0,4,3
1660,1660,2024-06-19,2024-07-12,completed,1,6044000.0,3,2
1661,1661,2024-07-15,2024-08-22,completed,1,4134000.0,3,3
1662,1662,2024-02-18,2024-06-11,completed,1,2296000.0,4,2
1663,1663,2024-03-22,2024-06-29,cancelled,1,2170000.0,1,3
1664,1664,2024-02-05,2024-09-04,completed,1,2891000.0,3,1
1665,1665,2024-06-22,2024-07-11,completed,1,4107000.0,1,3
1666,1666,2024-05-17,2024-06-11,completed,1,13901000.0,1,1
1667,1667,2024-04-04,2024-04-25,completed,1,6110000.0,1,3
1668,1668,2024-07-07,2024-09-23,completed,1,2856000.0,4,2
1669,1669,2024-09-27,2024-10-14,completed,1,1254000.0,2,1
1670,1670,2024-04-02,2024-09-07,cancelled,1,32282000.0,1,1
1671,1671,2024-06-19,2024-07-28,completed,1,5067000.0,3,1
1672,1672,2024-07-02,2024-11-13,cancelled,1,2595000.0,2,2
1673,1673,2024-02-14,2024-07-04,completed,1,7244000.0,3,2
1674,1674,2024-10-06,2024-10-09,completed,1,36219000.0,3,1
1675,1675,2024-05-25,2024-07-04,completed,1,752000.0,4,1
1676,1676,2024-08-22,2024-10-11,completed,1,61565700.0,4,3
1677,1677,2024-05-11,2024-10-08,cancelled,1,57051000.0,1,1
1678,1678,2024-03-17,2024-03-24,completed,1,22994000.0,3,3
1679,1679,2024-02-08,2024-03-16,completed,1,2322000.0,1,1
1680,1680,2024-03-20,2024-07-08,completed,1,7389000.0,1,1
1681,1681,2024-04-30,2024-07-30,cancelled,1,6924000.0,3,1
1682,1682,2024-08-20,2024-10-11,completed,1,6396000.0,3,2
1683,1683,2024-08-22,2024-09-13,completed,1,48954000.0,1,1
1684,1684,2024-07-05,2024-07-28,completed,1,5481000.0,4,1
1685,1685,2024-03-19,2024-07-29,completed,1,5702000.0,1,3
1686,1686,2024-02-22,2024-04-23,completed,1,6949000.0,4,3
1687,1687,2024-03-20,2024-08-01,completed,1,1989900.0,1,1
1688,1688,2024-01-29,2024-09-02,completed,1,3770000.0,4,2
1689,1689,2024-10-02,2024-11-09,cancelled,1,526000.0,1,1
1690,1690,2024-08-13,2024-11-03,completed,1,1332000.0,4,2
1691,1691,2024-09-24,2024-11-12,cancelled,1,792300.0,4,1
1692,1692,2024-08-25,2024-10-16,completed,1,4932000.0,4,2
1693,1693,2024-06-07,2024-09-07,cancelled,1,3633000.0,3,3
1694,1694,2024-11-04,2024-11-13,cancelled,1,9122000.0,2,2
1695,1695,2024-01-03,2024-10-20,cancelled,1,1548500.0,1,2
1696,1696,2024-01-21,2024-08-22,completed,1,1869600.0,1,1
1697,1697,2024-11-02,2024-11-05,completed,1,1630000.0,2,2
1698,1698,2024-07-07,2024-09-27,completed,1,2560000.0,1,1
1699,1699,2024-08-24,2024-11-04,completed,1,16435000.0,3,2
1700,1700,2024-09-27,2024-10-01,completed,1,1554000.0,4,1
1701,1701,2024-09-13,2024-10-13,completed,1,4550000.0,4,1
1702,1702,2024-07-29,2024-08-17,completed,1,1630000.0,2,2
1703,1703,2024-10-08,2024-11-05,completed,1,1052000.0,1,2
1704,1704,2024-03-15,2024-07-02,completed,1,1941000.0,3,1
1705,1705,2024-02-15,2024-07-29,completed,1,4176000.0,4,2
1706,1706,2024-10-05,2024-10-27,completed,1,2652000.0,3,2
1707,1707,2024-03-30,2024-09-02,cancelled,1,3052000.0,1,3
1708,1708,2024-09-07,2024-09-12,completed,1,10656000.0,4,3
1709,1709,2024-03-30,2024-07-16,cancelled,1,13436000.0,1,1
1710,1710,2024-08-03,2024-10-15,completed,1,677000.0,3,1
1711,1711,2024-10-31,2024-11-11,completed,1,1275000.0,4,3
1712,1712,2024-11-06,2024-11-12,cancelled,1,2004000.0,4,1
1713,1713,2024-09-12,2024-11-08,completed,1,17059000.0,3,1
1714,1714,2024-05-23,2024-07-21,cancelled,1,29274000.0,2,3
1715,1715,2024-03-14,2024-06-24,completed,1,5673000.0,2,3
1716,1716,2024-03-08,2024-04-18,completed,1,6052000.0,4,2
1717,1717,2024-03-07,2024-09-18,completed,1,1310000.0,2,2
1718,1718,2024-03-27,2024-06-15,completed,1,3006000.0,4,1
1719,1719,2024-02-29,2024-09-07,completed,1,3000000.0,3,2
1720,1720,2024-09-19,2024-10-11,completed,1,2172000.0,2,1
1721,1721,2024-09-16,2024-11-07,completed,1,611000.0,3,3
1722,1722,2024-02-16,2024-05-05,completed,1,2037000.0,3,1
1723,1723,2024-01-03,2024-09-03,completed,1,1926000.0,4,1
1724,1724,2024-06-28,2024-08-19,completed,1,38446000.0,3,1
1725,1725,2024-06-24,2024-07-13,completed,1,2028000.0,1,3
1726,1726,2024-10-04,2024-10-17,completed,1,2192000.0,4,1
1727,1727,2024-06-22,2024-10-31,completed,1,5520000.0,3,2
1728,1728,2024-06-17,2024-10-02,completed,1,526000.0,3,1
1729,1729,2024-11-04,2024-11-13,completed,1,5058000.0,4,3
1730,1730,2024-06-25,2024-09-12,completed,1,2772000.0,1,2
1731,1731,2024-08-06,2024-08-08,completed,1,2566900.0,4,1
1732,1732,2024-11-06,2024-11-11,completed,1,23472000.0,3,3
1733,1733,2024-05-04,2024-09-03,completed,1,2037000.0,3,1
1734,1734,2024-04-30,2024-10-25,cancelled,1,1682000.0,2,3
1735,1735,2024-04-10,2024-07-09,cancelled,1,1578000.0,2,3
1736,1736,2024-04-26,2024-05-05,completed,1,4335000.0,2,2
1737,1737,2024-02-11,2024-07-01,completed,1,1576000.0,3,3
1738,1738,2024-05-28,2024-06-20,completed,1,3660000.0,4,1
1739,1739,2024-03-11,2024-07-24,completed,1,3260000.0,4,1
1740,1740,2024-11-05,2024-11-11,completed,1,1578000.0,2,3
1741,1741,2024-10-16,2024-11-09,completed,1,5697000.0,3,3
1742,1742,2024-03-29,2024-09-08,completed,1,4890000.0,3,1
1743,1743,2024-10-12,2024-10-18,cancelled,1,8380000.0,1,3
1744,1744,2024-07-01,2024-08-14,completed,1,2604000.0,4,1
1745,1745,2024-08-11,2024-09-12,completed,1,2056000.0,4,1
1746,1746,2024-02-03,2024-04-07,completed,1,1420000.0,3,3
1747,1747,2024-09-16,2024-09-21,completed,1,808000.0,3,2
1748,1748,2024-01-02,2024-02-27,cancelled,1,8133000.0,3,3
1749,1749,2024-11-13,2024-11-13,completed,1,1890000.0,1,3
1750,1750,2024-05-01,2024-09-23,cancelled,1,1864800.0,2,1
1751,1751,2024-02-10,2024-10-28,completed,1,4391000.0,3,2
1752,1752,2024-04-11,2024-09-13,completed,1,4071000.0,1,2
1753,1753,2024-07-04,2024-09-15,completed,1,2013000.0,3,3
1754,1754,2024-10-21,2024-11-11,completed,1,1328000.0,1,3
1755,1755,2024-07-19,2024-08-09,completed,1,3288000.0,1,1
1756,1756,2024-04-19,2024-04-23,completed,1,3789000.0,2,3
1757,1757,2024-02-13,2024-03-31,completed,1,20847000.0,3,2
1758,1758,2024-07-09,2024-07-28,completed,1,23567000.0,2,2
1759,1759,2024-08-25,2024-09-06,completed,1,631000.0,1,2
1760,1760,2024-06-11,2024-09-26,completed,1,68337000.0,1,1
1761,1761,2024-04-18,2024-05-09,completed,1,3548000.0,1,1
1762,1762,2024-06-05,2024-09-09,completed,1,5156000.0,3,1
1763,1763,2024-06-10,2024-09-08,completed,1,803000.0,1,1
1764,1764,2024-05-13,2024-08-26,completed,1,2744000.0,2,1
1765,1765,2024-01-12,2024-02-03,completed,1,2058000.0,1,3
1766,1766,2024-07-10,2024-10-04,completed,1,1384150.0,2,2
1767,1767,2024-04-18,2024-04-30,cancelled,1,4401000.0,1,1
1768,1768,2024-11-10,2024-11-12,completed,1,1064000.0,1,2
1769,1769,2024-04-04,2024-07-30,completed,1,3027600.0,4,2
1770,1770,2024-07-09,2024-07-28,completed,1,2262000.0,2,2
1771,1771,2024-02-25,2024-08-14,completed,1,510000.0,2,1
1772,1772,2024-02-27,2024-05-14,completed,1,1965000.0,4,1
1773,1773,2024-07-08,2024-10-01,completed,1,2768300.0,3,3
1774,1774,2024-07-11,2024-10-18,completed,1,3417000.0,3,2
1775,1775,2024-05-14,2024-09-10,completed,1,2428000.0,3,3
1776,1776,2024-04-15,2024-08-21,completed,1,2013000.0,3,1
1777,1777,2024-08-09,2024-08-13,completed,1,4550000.0,2,2
1778,1778,2024-06-08,2024-06-17,completed,1,1516200.0,2,3
1779,1779,2024-06-05,2024-09-09,completed,1,516000.0,3,2
1780,1780,2024-10-20,2024-11-02,completed,1,11497000.0,2,3
1781,1781,2024-08-04,2024-11-05,completed,1,1578000.0,4,1
1782,1782,2024-04-03,2024-11-06,completed,1,846000.0,3,2
1783,1783,2024-03-05,2024-07-31,completed,1,650000.0,3,2
1784,1784,2024-10-18,2024-11-02,completed,1,671000.0,4,3
1785,1785,2024-07-04,2024-09-21,completed,1,1052000.0,4,3
1786,1786,2024-04-24,2024-07-13,completed,1,2403000.0,1,1
1787,1787,2024-07-26,2024-07-26,completed,1,2311000.0,3,3
1788,1788,2024-08-28,2024-09-03,cancelled,1,617000.0,2,3
1789,1789,2024-11-13,2024-11-13,completed,1,1578000.0,3,3
1790,1790,2024-01-18,2024-04-07,cancelled,1,5673000.0,4,1
1791,1791,2024-04-25,2024-05-15,completed,1,16062000.0,2,3
1792,1792,2024-03-08,2024-06-07,completed,1,2292000.0,2,2
1793,1793,2024-07-26,2024-10-05,cancelled,1,4742000.0,1,2
1794,1794,2024-10-20,2024-11-02,completed,1,4408000.0,1,2
1795,1795,2024-03-14,2024-07-26,completed,1,1899000.0,2,3
1796,1796,2024-08-08,2024-09-21,completed,1,6081000.0,4,3
1797,1797,2024-01-14,2024-07-28,completed,1,12366000.0,1,1
1798,1798,2024-07-03,2024-08-28,cancelled,1,1578000.0,1,3
1799,1799,2024-11-04,2024-11-10,completed,1,1630000.0,1,2
